menu_item_id,restaurant_id,item_name,category,is_veg,price
MENU12893_2005,REST12893,French Fries,Fries,Y,109.97
MENU12893_7032,REST12893,Veg Burger,Burgers,Y,149.79
MENU15525_8258,REST15525,Brownie with Ice Cream,Desserts,N,83.93
MENU15525_1184,REST15525,Brownie with Ice Cream,Desserts,N,85.66
MENU15525_0619,REST15525,Cold Coffee,Beverages,Y,92.87
MENU04544_9173,REST04544,Mysore Masala Dosa,Dosa,Y,114.78
MENU01024_8652,REST01024,Vada,Snacks,Y,138.22
MENU12129_9113,REST12129,Veg Cutlet,Starters,Y,204.9
MENU12129_7295,REST12129,Chicken Tikka,Starters,N,162.78
MENU04959_9645,REST04959,Masala Chai,Beverages,Y,178.17
MENU17904_6919,REST17904,Curd Rice,Rice,Y,169.81
MENU07962_1591,REST07962,Veg Biryani,Biryani,Y,311.61
MENU07962_1427,REST07962,Butter Naan,Breads,N,45.33
MENU07962_5346,REST07962,Egg Biryani,Biryani,N,219.27
MENU07962_0683,REST07962,Garlic Naan,Breads,Y,33.6
MENU02421_2632,REST02421,Chicken Hakka Noodles,Noodles,N,231.25
MENU02421_9395,REST02421,Schezwan Veg Noodles,Noodles,Y,235.73
MENU02421_5875,REST02421,Paneer Tikka,Starters,Y,208.4
MENU06967_9461,REST06967,Garlic Bread,Sides,Y,134.65
MENU12471_8651,REST12471,Paneer Tikka,Starters,Y,155.73
MENU12471_0328,REST12471,Veg Cutlet,Starters,Y,176.97
MENU12471_3006,REST12471,Veg Hakka Noodles,Noodles,Y,252.31
MENU13602_9904,REST13602,Egg Biryani,Biryani,N,297.63
MENU13602_3999,REST13602,Paneer Biryani,Biryani,Y,234.84
MENU13602_4073,REST13602,Cold Coffee,Beverages,Y,62.45
MENU01332_5516,REST01332,Bonda,Snacks,Y,133.52
MENU18588_2770,REST18588,Veg Burger,Burgers,Y,177.25
MENU18588_1944,REST18588,Veg Burger,Burgers,Y,125.78
MENU08190_9906,REST08190,Sweet Lassi,Beverages,N,143.1
MENU08190_6650,REST08190,Veg Biryani,Biryani,Y,306.35
MENU08190_2567,REST08190,Chicken Biryani,Biryani,N,204.55
MENU19595_2276,REST19595,Masala Chai,Beverages,Y,120.34
MENU19595_1125,REST19595,French Fries,Fries,Y,112.62
MENU04538_9918,REST04538,Veg Burger,Burgers,Y,200.11
MENU04538_7366,REST04538,Paneer Kathi Roll,Wraps,Y,131.67
MENU02613_6818,REST02613,Margherita Pizza,Pizza,Y,206.82
MENU02613_5721,REST02613,Garlic Bread,Sides,Y,137.59
MENU02613_6539,REST02613,Garlic Bread,Sides,Y,144.92
MENU17805_8910,REST17805,Chicken Biryani,Biryani,N,242.11
MENU17786_7451,REST17786,Chicken Wings,Sides,N,169.94
MENU17185_8282,REST17185,Paneer Tikka,Starters,Y,235.32
MENU17185_6682,REST17185,Chicken 65,Starters,N,134.65
MENU17185_5334,REST17185,Veg Cutlet,Starters,Y,201.8
MENU16647_5684,REST16647,Fish Fry,Starters,N,196.7
MENU16647_4992,REST16647,Egg Biryani,Biryani,N,277.73
MENU12583_1669,REST12583,Butter Naan,Breads,N,77.67
MENU12583_9723,REST12583,Butter Naan,Breads,N,38.84
MENU12583_0109,REST12583,Egg Biryani,Biryani,N,242.51
MENU15553_4991,REST15553,Chicken Burger,Burgers,N,209.41
MENU15553_7311,REST15553,French Fries,Fries,Y,128.89
MENU15553_8454,REST15553,Masala Chai,Beverages,Y,97.23
MENU15553_8674,REST15553,French Fries,Fries,N,125.48
MENU17271_4246,REST17271,Masala Dosa,Dosa,Y,145.54
MENU17271_0548,REST17271,Chicken Puff,Snacks,N,129.02
MENU08578_5204,REST08578,Masala Chai,Beverages,Y,143.24
MENU01505_2599,REST01505,Vada,Snacks,Y,60.99
MENU01505_4114,REST01505,Idli Sambar,Idli,Y,72.64
MENU16442_1737,REST16442,Chicken Tikka Pizza,Pizza,N,216.09
MENU16442_2735,REST16442,Sweet Lassi,Beverages,Y,93.92
MENU17075_6100,REST17075,Butter Chicken,Curries,N,186.82
MENU17075_8132,REST17075,Paneer Butter Masala,Curries,Y,266.62
MENU09446_9748,REST09446,Gobi Manchurian,Starters,Y,230.87
MENU09446_8682,REST09446,Mutton Biryani,Biryani,N,243.64
MENU13830_5143,REST13830,Pepperoni Pizza,Pizza,N,392.37
MENU13226_6003,REST13226,Paneer Biryani,Biryani,Y,216.23
MENU13226_5537,REST13226,Veg Cutlet,Starters,Y,127.48
MENU13226_8458,REST13226,Chicken Tikka Masala,Curries,N,211.92
MENU13226_2136,REST13226,Veg Cutlet,Starters,Y,211.29
MENU01641_8320,REST01641,Rasmalai,Desserts,Y,112.48
MENU04990_7719,REST04990,French Fries,Fries,Y,141.1
MENU04990_3534,REST04990,Sweet Lassi,Beverages,N,150.54
MENU03168_0348,REST03168,Fish Fry,Starters,N,181.51
MENU03168_6173,REST03168,Egg Fried Rice,Fried Rice,N,135.28
MENU03168_2574,REST03168,Chicken Hakka Noodles,Noodles,N,144.68
MENU18103_4762,REST18103,Butter Naan,Breads,Y,49.15
MENU07358_4809,REST07358,Gobi Manchurian,Starters,Y,239.41
MENU04762_5155,REST04762,Veg Hakka Noodles,Noodles,Y,145.43
MENU04762_9311,REST04762,Schezwan Fried Rice,Fried Rice,Y,236.17
MENU04762_2923,REST04762,Gobi Manchurian,Starters,Y,222.9
MENU06326_9531,REST06326,Paneer Biryani,Biryani,Y,202.26
MENU06326_7749,REST06326,Mutton Rogan Josh,Curries,N,199.49
MENU02054_2242,REST02054,Kadai Paneer,Curries,Y,163.34
MENU02054_4789,REST02054,Fish Fry,Starters,N,185.49
MENU16765_9959,REST16765,Vada,Snacks,Y,84.29
MENU16765_0612,REST16765,Masala Dosa,Dosa,Y,146.56
MENU16765_1393,REST16765,Curd Rice,Rice,Y,178.68
MENU05128_9071,REST05128,Veggie Supreme Pizza,Pizza,Y,413.79
MENU17299_6357,REST17299,Masala Dosa,Dosa,Y,102.06
MENU17299_5770,REST17299,Idli Sambar,Idli,N,82.52
MENU11085_3702,REST11085,Schezwan Veg Noodles,Noodles,Y,224.44
MENU04390_2979,REST04390,Peri-Peri Fries,Fries,Y,104.87
MENU04390_1818,REST04390,Egg Roll,Wraps,N,141.87
MENU04390_6100,REST04390,Masala Chai,Beverages,Y,150.45
MENU04390_2806,REST04390,Veg Wrap,Wraps,Y,123.25
MENU14828_5019,REST14828,Chicken Tikka Masala,Curries,N,153.18
MENU14828_9246,REST14828,Fish Fry,Starters,N,142.93
MENU14828_0847,REST14828,Fish Fry,Starters,N,144.02
MENU18495_5821,REST18495,Vada,Snacks,Y,86.1
MENU18495_5737,REST18495,Bonda,Snacks,Y,110.07
MENU13411_5630,REST13411,Chicken Wings,Sides,N,104.73
MENU13411_2321,REST13411,Pepperoni Pizza,Pizza,N,445.57
MENU10492_7587,REST10492,Masala Chai,Beverages,Y,69.31
MENU03212_1024,REST03212,Egg Fried Rice,Fried Rice,N,141.73
MENU03212_2454,REST03212,Paneer Tikka,Starters,Y,222.04
MENU14175_8154,REST14175,Chicken Burger,Burgers,N,203.95
MENU14175_5962,REST14175,Sweet Lassi,Beverages,Y,65.97
MENU14175_4594,REST14175,Sweet Lassi,Beverages,Y,144.35
MENU12269_8111,REST12269,Gobi Manchurian,Starters,Y,160.23
MENU12269_2765,REST12269,Masala Chai,Beverages,Y,67.26
MENU14350_9255,REST14350,Gobi Manchurian,Starters,Y,202.65
MENU14350_8931,REST14350,Paneer Tikka,Starters,Y,183.39
MENU17984_2650,REST17984,Chole Masala,Curries,Y,157.73
MENU00744_0796,REST00744,Schezwan Veg Noodles,Noodles,Y,244.36
MENU04783_4397,REST04783,Veg Caesar Salad,Salads,Y,148.56
MENU04783_0730,REST04783,Greek Salad,Salads,Y,240.47
MENU05558_5211,REST05558,French Fries,Fries,Y,136.59
MENU17145_4576,REST17145,Egg Fried Rice,Rice,N,95.83
MENU17145_7547,REST17145,Vada,Snacks,Y,113.27
MENU05015_2884,REST05015,Veg Cutlet,Starters,Y,229.91
MENU05015_5978,REST05015,Fish Fry,Starters,N,173.41
MENU05015_8232,REST05015,Schezwan Veg Noodles,Noodles,Y,151.07
MENU16864_2166,REST16864,Mutton Biryani,Biryani,N,195.66
MENU16998_5334,REST16998,Sweet Lassi,Beverages,N,155.03
MENU16998_4898,REST16998,Egg Roll,Wraps,N,161.18
MENU16998_3603,REST16998,Chicken Burger,Burgers,N,167.69
MENU06425_7029,REST06425,Paneer Biryani,Biryani,Y,241.16
MENU06425_4521,REST06425,Mutton Biryani,Biryani,N,251.03
MENU01736_1688,REST01736,Garlic Naan,Breads,Y,33.13
MENU01736_9530,REST01736,Laccha Paratha,Breads,Y,51.69
MENU11200_3233,REST11200,Chicken Fried Rice,Fried Rice,N,234.7
MENU12998_4986,REST12998,Paneer Biryani,Biryani,Y,237.76
MENU12998_4973,REST12998,Sweet Lassi,Beverages,Y,107.93
MENU17743_1644,REST17743,Veg Cutlet,Starters,Y,167.03
MENU17743_6804,REST17743,Veg Cutlet,Starters,Y,133.93
MENU17743_5379,REST17743,Paneer Biryani,Biryani,Y,190.97
MENU02199_7187,REST02199,Gobi Manchurian,Starters,Y,172.4
MENU07369_9906,REST07369,Sweet Lassi,Beverages,N,172.94
MENU16331_2236,REST16331,Peri-Peri Fries,Fries,Y,115.99
MENU16331_2749,REST16331,Egg Roll,Wraps,N,138.28
MENU03353_5654,REST03353,Paneer Biryani,Biryani,Y,251.52
MENU03353_4697,REST03353,Butter Naan,Breads,N,63.03
MENU13348_7151,REST13348,Idli Sambar,Idli,Y,79.59
MENU18975_3589,REST18975,Chicken Burger,Burgers,N,202.59
MENU18975_8240,REST18975,Veg Wrap,Wraps,Y,166.36
MENU02836_0962,REST02836,Egg Biryani,Biryani,N,245.21
MENU02836_0513,REST02836,Garlic Naan,Breads,Y,60.93
MENU14943_9932,REST14943,Peri-Peri Fries,Fries,Y,110.89
MENU14943_5016,REST14943,Egg Roll,Wraps,N,147.57
MENU14943_2892,REST14943,Chicken Kathi Roll,Wraps,N,192.9
MENU14924_1964,REST14924,Paneer Tikka,Starters,Y,192.86
MENU14924_2117,REST14924,Chicken 65,Starters,N,128.53
MENU14924_5158,REST14924,Paneer Biryani,Biryani,Y,252.75
MENU02573_3210,REST02573,Veg Burger,Burgers,Y,159.85
MENU07669_3248,REST07669,Chicken 65,Starters,N,169.6
MENU07669_4095,REST07669,Gobi Manchurian,Starters,Y,210.13
MENU07669_9230,REST07669,Paneer Biryani,Biryani,Y,264.87
MENU07669_3867,REST07669,Fish Fry,Starters,N,201.5
MENU03946_8559,REST03946,Paneer Burger,Burgers,Y,186.52
MENU03946_5725,REST03946,Paneer Burger,Burgers,Y,176.82
MENU10545_3914,REST10545,Chicken Hakka Noodles,Noodles,N,241.26
MENU10545_4145,REST10545,Veg Hakka Noodles,Noodles,Y,173.11
MENU14090_1754,REST14090,Mutton Rogan Josh,Curries,N,218.82
MENU14090_3546,REST14090,Paneer Biryani,Biryani,Y,226.53
MENU13716_6358,REST13716,Butter Naan,Breads,N,79.08
MENU13716_8450,REST13716,Veg Cutlet,Starters,Y,225.6
MENU13716_8300,REST13716,Paneer Tikka,Starters,Y,125.67
MENU13716_4473,REST13716,Tandoori Roti,Breads,Y,71.66
MENU13716_3935,REST13716,Dal Tadka,Curries,Y,246.76
MENU17815_9181,REST17815,Butter Naan,Breads,Y,71.73
MENU17815_7020,REST17815,Veg Cutlet,Starters,Y,175.81
MENU12915_4575,REST12915,Sweet Lassi,Beverages,N,98.93
MENU12915_3435,REST12915,French Fries,Fries,Y,130.02
MENU12915_0774,REST12915,Paneer Burger,Burgers,Y,186.99
MENU10004_0322,REST10004,Veg Cutlet,Starters,Y,222.45
MENU10004_9465,REST10004,Paneer Tikka,Starters,Y,184.92
MENU15953_1070,REST15953,Veg Caesar Salad,Salads,Y,218.24
MENU15953_4864,REST15953,Fresh Orange Juice,Juices,N,104.99
MENU15724_5492,REST15724,Fish Fry,Starters,N,182.36
MENU15724_3233,REST15724,Gobi Manchurian,Starters,Y,203.23
MENU15724_0065,REST15724,Chicken 65,Starters,N,193.58
MENU18602_5102,REST18602,Veg Cutlet,Starters,Y,214.5
MENU18602_5995,REST18602,Schezwan Fried Rice,Fried Rice,Y,182.15
MENU02262_8706,REST02262,Garlic Naan,Breads,Y,55.15
MENU01196_5147,REST01196,Fresh Lime Soda,Beverages,Y,79.13
MENU11314_1742,REST11314,Schezwan Fried Rice,Fried Rice,Y,226.37
MENU09893_8250,REST09893,Masala Dosa,Dosa,Y,98.26
MENU09893_2614,REST09893,Mysore Masala Dosa,Dosa,Y,84.72
MENU09893_6597,REST09893,Plain Dosa,Dosa,Y,150.84
MENU07808_7147,REST07808,Chicken Burger,Burgers,N,164.06
MENU07808_7841,REST07808,French Fries,Fries,Y,144.52
MENU07808_5346,REST07808,Sweet Lassi,Beverages,Y,176.9
MENU10599_6157,REST10599,Chicken Fried Rice,Fried Rice,N,182.32
MENU10599_7350,REST10599,Chicken Fried Rice,Fried Rice,N,195.76
MENU10599_6490,REST10599,Veg Fried Rice,Fried Rice,Y,150.73
MENU10599_9112,REST10599,Chicken 65,Starters,N,189
MENU10599_4012,REST10599,Veg Hakka Noodles,Noodles,Y,182.42
MENU15474_7460,REST15474,French Fries,Fries,N,93.28
MENU15474_5653,REST15474,Veg Burger,Burgers,Y,172.01
MENU15474_1913,REST15474,Chicken Kathi Roll,Wraps,N,157.53
MENU07484_6402,REST07484,Plain Dosa,Dosa,Y,125.35
MENU07484_3861,REST07484,Idli Sambar,Idli,Y,71.19
MENU11198_8196,REST11198,Fresh Lime Soda,Beverages,Y,87.52
MENU11198_2833,REST11198,Brownie with Ice Cream,Desserts,Y,191.64
MENU01911_1385,REST01911,Veg Fried Rice,Fried Rice,Y,147.18
MENU01911_3343,REST01911,Schezwan Fried Rice,Fried Rice,Y,245.02
MENU00587_4480,REST00587,Chicken Tikka,Starters,N,220.07
MENU00587_7530,REST00587,Paneer Tikka,Starters,Y,161.62
MENU04640_6487,REST04640,Cold Coffee,Beverages,Y,143.93
MENU19200_5669,REST19200,Chole Masala,Curries,Y,169.46
MENU19200_8216,REST19200,Mutton Rogan Josh,Curries,N,266.69
MENU17557_4089,REST17557,Schezwan Fried Rice,Fried Rice,Y,174.5
MENU17557_8193,REST17557,Egg Fried Rice,Fried Rice,N,230.67
MENU15248_1043,REST15248,Paneer Tikka Pizza,Pizza,Y,226.03
MENU15248_3581,REST15248,Chicken Wings,Sides,N,151.41
MENU01422_4575,REST01422,Mutton Biryani,Biryani,N,256.35
MENU01422_8842,REST01422,Paneer Biryani,Biryani,Y,184.94
MENU01422_2715,REST01422,Masala Chai,Beverages,Y,158.1
MENU00965_9682,REST00965,Peri-Peri Fries,Fries,Y,142.15
MENU00965_6123,REST00965,Veg Burger,Burgers,Y,181.32
MENU09454_9292,REST09454,Dal Tadka,Curries,Y,181.78
MENU09454_2393,REST09454,Dal Tadka,Curries,Y,275.85
MENU09454_3023,REST09454,Chicken Biryani,Biryani,N,182.91
MENU02116_5922,REST02116,Veg Buddha Bowl,Bowls,Y,181.02
MENU02116_7573,REST02116,Watermelon Juice,Juices,Y,120.41
MENU18723_7147,REST18723,Fish Fry,Starters,N,152.77
MENU18723_8474,REST18723,Schezwan Veg Noodles,Noodles,Y,211.75
MENU01771_5854,REST01771,Paneer Butter Masala,Curries,Y,269.2
MENU18190_0942,REST18190,Veg Hakka Noodles,Noodles,Y,224.65
MENU14990_8043,REST14990,Sweet Lassi,Beverages,N,75.02
MENU14990_0036,REST14990,Paneer Kathi Roll,Wraps,Y,136.97
MENU09459_8805,REST09459,Sweet Lassi,Beverages,N,102.95
MENU09459_6723,REST09459,Fresh Lime Soda,Beverages,Y,156.41
MENU09459_0926,REST09459,Sweet Lassi,Beverages,Y,76.27
MENU16639_2157,REST16639,Veg Biryani,Biryani,Y,267.71
MENU04265_8939,REST04265,Rava Idli,Idli,Y,106.88
MENU00971_7061,REST00971,Sweet Lassi,Beverages,Y,93.42
MENU06603_2208,REST06603,Fish Fry,Starters,N,174.2
MENU06603_5966,REST06603,Egg Biryani,Biryani,N,302.2
MENU08414_4038,REST08414,Veg Hakka Noodles,Noodles,Y,256.92
MENU08414_1401,REST08414,Schezwan Fried Rice,Fried Rice,Y,249.64
MENU08414_4227,REST08414,Egg Noodles,Noodles,N,174.7
MENU08414_9124,REST08414,Fish Fry,Starters,N,193.31
MENU05107_7398,REST05107,Egg Noodles,Noodles,N,157.11
MENU05107_6467,REST05107,Egg Noodles,Noodles,N,209.27
MENU02251_4553,REST02251,Fish Fry,Starters,N,235.43
MENU02251_7524,REST02251,Sweet Lassi,Beverages,N,135.18
MENU02251_1750,REST02251,Paneer Biryani,Biryani,Y,239.44
MENU16310_6983,REST16310,Veg Pulao,Rice,Y,172.47
MENU07768_9523,REST07768,French Fries,Fries,Y,136.9
MENU07768_4522,REST07768,Veg Wrap,Wraps,Y,171.58
MENU03891_1543,REST03891,Mysore Masala Dosa,Dosa,Y,149.91
MENU03891_0526,REST03891,Mysore Masala Dosa,Dosa,Y,113.94
MENU18444_7655,REST18444,Egg Noodles,Noodles,N,213.37
MENU18444_5534,REST18444,Chicken Hakka Noodles,Noodles,N,156.7
MENU05452_2809,REST05452,Fish Fry,Starters,N,167.43
MENU05452_3533,REST05452,Schezwan Fried Rice,Fried Rice,Y,198.27
MENU05452_2144,REST05452,Veg Hakka Noodles,Noodles,Y,166.82
MENU07840_4230,REST07840,Chicken 65,Starters,N,235.82
MENU07840_9393,REST07840,Garlic Naan,Breads,Y,65.28
MENU18046_4214,REST18046,Chicken Tikka Pizza,Pizza,N,210.5
MENU18046_7678,REST18046,Fresh Lime Soda,Beverages,Y,164.36
MENU18046_2917,REST18046,Garlic Bread,Sides,Y,110.78
MENU18046_0371,REST18046,Pepperoni Pizza,Pizza,N,282.74
MENU13743_0659,REST13743,Schezwan Fried Rice,Fried Rice,Y,162.95
MENU13743_2860,REST13743,Chicken Hakka Noodles,Noodles,N,211.18
MENU13743_0152,REST13743,Chicken Hakka Noodles,Noodles,N,144.86
MENU03173_3453,REST03173,Paneer Butter Masala,Curries,Y,261.53
MENU03173_1352,REST03173,Chole Masala,Curries,Y,265.84
MENU03173_7985,REST03173,Paneer Biryani,Biryani,Y,220.76
MENU06708_8158,REST06708,Rava Idli,Idli,Y,99.76
MENU06708_9139,REST06708,Plain Dosa,Dosa,Y,89.97
MENU07144_8986,REST07144,Fresh Orange Juice,Juices,Y,107.82
MENU07144_1018,REST07144,Watermelon Juice,Juices,Y,75.51
MENU07144_6073,REST07144,Fresh Orange Juice,Juices,N,113.1
MENU11993_2977,REST11993,Margherita Pizza,Pizza,Y,390.52
MENU11993_3001,REST11993,Masala Chai,Beverages,Y,98.13
MENU11993_7735,REST11993,Sweet Lassi,Beverages,N,127.61
MENU11993_1466,REST11993,Cheesy Dip,Sides,Y,86.74
MENU08856_8654,REST08856,Veg Fried Rice,Fried Rice,Y,135.1
MENU08856_3563,REST08856,Schezwan Veg Noodles,Noodles,Y,258
MENU08856_7558,REST08856,Chicken Hakka Noodles,Noodles,N,213.91
MENU08856_9968,REST08856,Veg Hakka Noodles,Noodles,Y,208.55
MENU07404_8945,REST07404,Chole Masala,Curries,Y,273.07
MENU07404_6537,REST07404,Chicken Biryani,Biryani,N,196.46
MENU07404_3551,REST07404,Chicken Tikka Masala,Curries,N,200.69
MENU18839_2465,REST18839,Sweet Lassi,Beverages,N,129.87
MENU18839_5468,REST18839,Cold Coffee,Beverages,Y,118.9
MENU14041_8629,REST14041,Sweet Lassi,Beverages,N,82.47
MENU14041_0793,REST14041,Paneer Kathi Roll,Wraps,Y,211.35
MENU07118_0113,REST07118,Chicken Biryani,Biryani,N,243.68
MENU07118_6736,REST07118,Cold Coffee,Beverages,Y,146.32
MENU07118_8663,REST07118,Egg Biryani,Biryani,N,303.34
MENU12808_8765,REST12808,Butter Naan,Breads,Y,29.29
MENU17212_6942,REST17212,Chicken Fried Rice,Fried Rice,N,238.67
MENU17212_5325,REST17212,Egg Noodles,Noodles,N,239.67
MENU10872_8883,REST10872,Sweet Lassi,Beverages,N,124.36
MENU09030_3284,REST09030,Mysore Masala Dosa,Dosa,Y,126.96
MENU09030_0542,REST09030,Veg Pulao,Rice,Y,127.04
MENU18643_4231,REST18643,Chicken Tikka,Starters,N,139.89
MENU18643_2255,REST18643,Fish Fry,Starters,N,159.47
MENU18643_0302,REST18643,Chicken Hakka Noodles,Noodles,N,216.95
MENU01593_7569,REST01593,Chicken Wings,Sides,N,96.26
MENU17857_7870,REST17857,Pepperoni Pizza,Pizza,N,290.59
MENU17857_4941,REST17857,Pepperoni Pizza,Pizza,N,301.29
MENU17857_3291,REST17857,Fresh Lime Soda,Beverages,Y,151.87
MENU17857_1495,REST17857,Cold Coffee,Beverages,Y,140.26
MENU03908_2044,REST03908,Bonda,Snacks,Y,130.63
MENU03908_2031,REST03908,Egg Dosa,Dosa,N,99.34
MENU03908_0996,REST03908,Veg Pulao,Rice,Y,159.34
MENU15318_5680,REST15318,Bonda,Snacks,Y,124.74
MENU15318_6903,REST15318,Vada,Snacks,Y,86.89
MENU15318_0906,REST15318,Curd Rice,Rice,Y,103.65
MENU15318_2189,REST15318,Chicken Puff,Snacks,N,129.53
MENU04477_3178,REST04477,Chicken Hakka Noodles,Noodles,N,177.21
MENU04477_2821,REST04477,Schezwan Veg Noodles,Noodles,Y,190.1
MENU11290_7878,REST11290,Cheesy Dip,Sides,Y,101.26
MENU11290_9074,REST11290,Veggie Supreme Pizza,Pizza,Y,378.72
MENU11290_3495,REST11290,Veggie Supreme Pizza,Pizza,Y,206.87
MENU17998_4845,REST17998,Fish Fry,Starters,N,212.02
MENU17998_6717,REST17998,Laccha Paratha,Breads,Y,77.1
MENU11284_2209,REST11284,Egg Fried Rice,Rice,N,114.75
MENU11284_7258,REST11284,Plain Dosa,Dosa,Y,94.99
MENU07627_8617,REST07627,Paneer Tikka,Starters,Y,173.97
MENU07627_1190,REST07627,Egg Noodles,Noodles,N,201.79
MENU07627_2958,REST07627,Veg Hakka Noodles,Noodles,Y,191.4
MENU07627_1649,REST07627,Schezwan Fried Rice,Fried Rice,Y,199.88
MENU05127_3953,REST05127,Paneer Biryani,Biryani,Y,317.05
MENU18514_3186,REST18514,Chicken Biryani,Biryani,N,206.11
MENU18514_0804,REST18514,Sweet Lassi,Beverages,N,90.87
MENU04419_0613,REST04419,Schezwan Fried Rice,Fried Rice,Y,192.24
MENU09843_9108,REST09843,Mutton Biryani,Biryani,N,243.28
MENU09843_1590,REST09843,Paneer Biryani,Biryani,Y,258.94
MENU09843_6141,REST09843,Paneer Biryani,Biryani,Y,250.18
MENU09843_0224,REST09843,Sweet Lassi,Beverages,Y,69.46
MENU09843_0155,REST09843,Chicken 65,Starters,N,140.11
MENU02096_5365,REST02096,Chicken Biryani,Biryani,N,311.78
MENU08462_6476,REST08462,Gobi Manchurian,Starters,Y,207.56
MENU08462_8424,REST08462,Chicken Tikka,Starters,N,206.1
MENU08462_7967,REST08462,Veg Cutlet,Starters,Y,229.2
MENU09835_8944,REST09835,Veg Biryani,Biryani,Y,189.61
MENU00530_6155,REST00530,Mutton Biryani,Biryani,N,314.91
MENU00530_8568,REST00530,Veg Cutlet,Starters,Y,128.99
MENU00530_4705,REST00530,Laccha Paratha,Breads,Y,36.59
MENU15650_8703,REST15650,Egg Biryani,Biryani,N,241.22
MENU15650_4771,REST15650,Tandoori Roti,Breads,Y,48.97
MENU15650_2419,REST15650,Laccha Paratha,Breads,Y,28.04
MENU12473_5425,REST12473,Paneer Tikka,Starters,Y,206.37
MENU07935_8286,REST07935,Egg Dosa,Dosa,N,110.03
MENU07935_9913,REST07935,Idli Sambar,Idli,N,110.73
MENU07935_6021,REST07935,Idli Sambar,Idli,Y,86.17
MENU07112_4454,REST07112,Chicken Kathi Roll,Wraps,N,111.33
MENU07112_3107,REST07112,Chicken Burger,Burgers,N,153.1
MENU02208_4275,REST02208,Fish Fry,Starters,N,143.09
MENU07957_9394,REST07957,Falooda,Desserts,Y,87.26
MENU07957_2500,REST07957,Sweet Lassi,Beverages,N,60.85
MENU07957_2706,REST07957,Brownie with Ice Cream,Desserts,Y,156.34
MENU07957_3677,REST07957,Brownie with Ice Cream,Desserts,N,108.26
MENU02405_9155,REST02405,Gobi Manchurian,Starters,Y,182.5
MENU02405_0894,REST02405,Mutton Biryani,Biryani,N,273.37
MENU02405_5853,REST02405,Egg Biryani,Biryani,N,209.12
MENU01671_0102,REST01671,Egg Dosa,Dosa,N,156.53
MENU09807_2555,REST09807,Butter Chicken,Curries,N,174.83
MENU09807_5006,REST09807,Kadai Paneer,Curries,Y,261.15
MENU03389_3648,REST03389,Idli Sambar,Idli,N,107.71
MENU09741_7601,REST09741,Butter Naan,Breads,Y,49.1
MENU09741_6539,REST09741,Chicken Biryani,Biryani,N,251.04
MENU19431_6425,REST19431,Butter Chicken,Curries,N,150.25
MENU19139_4939,REST19139,Veg Cutlet,Starters,Y,157.53
MENU18886_0118,REST18886,Fresh Lime Soda,Beverages,Y,175.1
MENU15954_2776,REST15954,Chicken Wings,Sides,N,177.32
MENU02190_1019,REST02190,Egg Biryani,Biryani,N,315.41
MENU02190_3467,REST02190,Mutton Biryani,Biryani,N,289.06
MENU02190_5363,REST02190,Veg Cutlet,Starters,Y,217.26
MENU00156_8550,REST00156,Butter Naan,Breads,Y,79.69
MENU19585_2548,REST19585,French Fries,Fries,N,117.96
MENU19585_2262,REST19585,Peri-Peri Fries,Fries,Y,100.76
MENU03581_3480,REST03581,Bonda,Snacks,Y,138.71
MENU03581_6678,REST03581,Chicken Puff,Snacks,N,108.21
MENU03581_5648,REST03581,Lemon Rice,Rice,Y,134.52
MENU02751_4221,REST02751,Fish Fry,Starters,N,184.76
MENU02751_9463,REST02751,Veg Hakka Noodles,Noodles,Y,150.56
MENU02751_7920,REST02751,Veg Fried Rice,Fried Rice,Y,153.21
MENU11056_3919,REST11056,Chicken Biryani,Biryani,N,262.83
MENU13096_3059,REST13096,Gobi Manchurian,Starters,Y,237.46
MENU13096_5526,REST13096,Masala Chai,Beverages,Y,98.67
MENU13096_3105,REST13096,Gobi Manchurian,Starters,Y,158.4
MENU05963_3312,REST05963,Sweet Lassi,Beverages,Y,70.52
MENU05618_0902,REST05618,Fish Fry,Starters,N,202.25
MENU05618_1266,REST05618,Mutton Biryani,Biryani,N,318.92
MENU05618_7126,REST05618,Chicken Tikka,Starters,N,154.98
MENU05144_8843,REST05144,Fresh Lime Soda,Beverages,Y,111.04
MENU14477_0274,REST14477,Cold Coffee,Beverages,Y,103.94
MENU14477_6658,REST14477,Pepperoni Pizza,Pizza,N,443.94
MENU14477_1041,REST14477,Veggie Supreme Pizza,Pizza,Y,326.71
MENU14477_8748,REST14477,Cold Coffee,Beverages,Y,97.87
MENU18848_8933,REST18848,Cold Coffee,Beverages,Y,171.56
MENU18848_4349,REST18848,Sweet Lassi,Beverages,N,88.42
MENU09939_3875,REST09939,Idli Sambar,Idli,Y,73.63
MENU09939_4790,REST09939,Egg Fried Rice,Rice,N,154.9
MENU05272_3361,REST05272,Chicken Hakka Noodles,Noodles,N,207.95
MENU19481_5336,REST19481,Brownie with Ice Cream,Desserts,N,174.02
MENU19481_0594,REST19481,Rasmalai,Desserts,Y,95.83
MENU01743_4772,REST01743,Chicken Biryani,Biryani,N,204.91
MENU11912_4900,REST11912,Schezwan Veg Noodles,Noodles,Y,229.43
MENU11912_1143,REST11912,Veg Fried Rice,Fried Rice,Y,145.69
MENU03464_9660,REST03464,Masala Dosa,Dosa,Y,149.5
MENU03464_8804,REST03464,Mysore Masala Dosa,Dosa,Y,119.37
