order_id,customer_id,restaurant_id,rating,review_text,review_timestamp,sentiment_score
ORD202503011048,CUST053147,REST12661,5,Excellent service,28-03-2025 17.44,1
ORD202503023335,CUST023380,REST13835,5,Great taste!,28-03-2025 16.44,1
ORD202503017460,CUST150061,REST16709,5,Great taste!,28-03-2025 16.45,1
ORD202503021450,CUST153149,REST16297,5,Super fast delivery,28-03-2025 16.46,1
ORD202503006993,CUST007580,REST10780,4.3,Satisfied overall,28-03-2025 17.48,0.65
ORD202503016897,CUST046822,REST04107,4.5,Fresh and delicious,28-03-2025 16.52,0.75
ORD202503021576,CUST109396,REST04159,4.5,Fresh and delicious,28-03-2025 16.55,0.75
ORD202503022452,CUST103613,REST19887,4.4,Tasty but a bit late,28-03-2025 17.57,0.7
ORD202503000237,CUST124094,REST03537,4.9,Fresh and delicious,28-03-2025 16.57,0.95
ORD202503005960,CUST098241,REST06455,5,Fresh and delicious,28-03-2025 17.58,1
ORD202503009123,CUST021484,REST18751,4.8,Loved it!,28-03-2025 16.58,0.9
ORD202503010683,CUST184587,REST00568,5,Great taste!,28-03-2025 17.59,1
ORD202503012262,CUST080348,REST16760,4.4,Good but can improve,28-03-2025 21.00,0.7
ORD202503011154,CUST045440,REST11834,4.7,Super fast delivery,28-03-2025 21.01,0.85
ORD202503014499,CUST053174,REST09271,5,Loved it!,28-03-2025 21.02,1
ORD202503022193,CUST001099,REST16172,5,Fresh and delicious,28-03-2025 21.02,1
ORD202503008390,CUST164361,REST18681,5,Excellent service,28-03-2025 22.03,1
ORD202503018100,CUST154830,REST08882,5,Great taste!,28-03-2025 21.04,1
ORD202503015892,CUST158541,REST00039,5,Excellent service,28-03-2025 21.05,1
ORD202503017258,CUST190026,REST03146,4.9,Loved it!,28-03-2025 21.08,0.95
ORD202503012108,CUST114736,REST13614,4.5,Loved it!,28-03-2025 21.09,0.75
ORD202503000355,CUST114869,REST08965,5,Fresh and delicious,28-03-2025 22.09,1
ORD202503004656,CUST161345,REST17157,4.1,Could be hotter,28-03-2025 22.10,0.55
ORD202503011201,CUST087953,REST07698,4.9,Loved it!,28-03-2025 22.11,0.95
ORD202503023969,CUST102199,REST05292,5,Super fast delivery,28-03-2025 22.11,1
ORD202503010020,CUST134303,REST19464,4.6,Super fast delivery,28-03-2025 21.16,0.8
ORD202503006781,CUST185946,REST19883,4.1,Could be hotter,28-03-2025 21.16,0.55
ORD202503021959,CUST168055,REST15401,4.9,Loved it!,28-03-2025 22.18,0.95
ORD202503020242,CUST075665,REST18920,4.5,Excellent service,28-03-2025 22.18,0.75
ORD202503003240,CUST160389,REST01890,4.6,Fresh and delicious,28-03-2025 22.19,0.8
ORD202503013260,CUST031409,REST17163,4.6,Loved it!,28-03-2025 22.22,0.8
ORD202503013580,CUST008495,REST11034,5,Super fast delivery,28-03-2025 22.22,1
ORD202503008897,CUST026425,REST07986,5,Great taste!,28-03-2025 21.23,1
ORD202503002086,CUST044846,REST12125,4.5,Loved it!,28-03-2025 22.23,0.75
ORD202503016436,CUST068184,REST17011,5,Loved it!,28-03-2025 21.24,1
ORD202503012173,CUST064324,REST11447,4.6,Super fast delivery,28-03-2025 22.24,0.8
ORD202503007036,CUST171260,REST09032,4.6,Great taste!,28-03-2025 21.24,0.8
ORD202503010125,CUST182903,REST09608,4.7,Loved it!,28-03-2025 22.25,0.85
ORD202503014504,CUST161601,REST06924,4.7,Fresh and delicious,28-03-2025 22.25,0.85
ORD202503003782,CUST028880,REST15360,4.8,Excellent service,28-03-2025 21.26,0.9
ORD202503023639,CUST176975,REST14160,5,Fresh and delicious,28-03-2025 22.28,1
ORD202503008540,CUST042827,REST06366,4.1,Satisfied overall,28-03-2025 22.31,0.55
ORD202503012888,CUST047840,REST01582,4.9,Great taste!,28-03-2025 22.32,0.95
ORD202503024394,CUST087973,REST00642,5,Great taste!,28-03-2025 21.33,1
ORD202503021607,CUST036036,REST15719,4.6,Great taste!,28-03-2025 22.33,0.8
ORD202503005340,CUST150118,REST14425,5,Loved it!,28-03-2025 21.33,1
ORD202503021468,CUST138954,REST18945,4.7,Great taste!,28-03-2025 22.33,0.85
ORD202503014621,CUST121779,REST10317,4.5,Loved it!,28-03-2025 22.36,0.75
ORD202503006390,CUST148239,REST06155,5,Loved it!,28-03-2025 22.38,1
ORD202503012533,CUST116430,REST11806,5,Super fast delivery,28-03-2025 22.38,1
ORD202503013001,CUST161786,REST06937,4.5,Great taste!,28-03-2025 22.40,0.75
ORD202503019435,CUST107087,REST19949,4.7,Super fast delivery,28-03-2025 22.43,0.85
ORD202503006830,CUST005195,REST01440,4.4,Good but can improve,28-03-2025 22.44,0.7
ORD202503007187,CUST120221,REST13501,4.7,Super fast delivery,28-03-2025 22.45,0.85
ORD202503016766,CUST176782,REST11296,4.3,Satisfied overall,28-03-2025 22.45,0.65
ORD202503002624,CUST163296,REST14835,5,Loved it!,28-03-2025 21.47,1
ORD202503019449,CUST153232,REST15565,4.3,Good but can improve,28-03-2025 22.47,0.65
ORD202503009624,CUST139292,REST12169,5,Loved it!,28-03-2025 21.48,1
ORD202503010847,CUST021888,REST08524,4.7,Excellent service,28-03-2025 22.50,0.85
ORD202503012806,CUST114977,REST04087,4.9,Excellent service,28-03-2025 21.51,0.95
ORD202503024133,CUST070419,REST11314,4.1,Good but can improve,28-03-2025 22.53,0.55
ORD202503024031,CUST060164,REST07818,4.7,Excellent service,28-03-2025 21.53,0.85
ORD202503000961,CUST110002,REST02853,5,Super fast delivery,28-03-2025 22.54,1
ORD202503009964,CUST083834,REST14136,4.9,Fresh and delicious,28-03-2025 22.54,0.95
ORD202503016255,CUST181071,REST01363,4.3,Tasty but a bit late,28-03-2025 21.55,0.65
ORD202503002242,CUST129983,REST12838,4.9,Excellent service,28-03-2025 21.57,0.95
ORD202503010408,CUST099640,REST18255,4.5,Super fast delivery,28-03-2025 21.58,0.75
ORD202503010867,CUST050312,REST17141,4.8,Super fast delivery,28-03-2025 22.04,0.9
ORD202503020487,CUST182714,REST03003,4.9,Excellent service,28-03-2025 22.04,0.95
ORD202503020669,CUST093887,REST16661,4.9,Super fast delivery,28-03-2025 23.04,0.95
ORD202503013743,CUST162539,REST01587,4.9,Excellent service,28-03-2025 22.09,0.95
ORD202503009176,CUST094741,REST06143,4.9,Super fast delivery,28-03-2025 23.10,0.95
ORD202503014616,CUST166501,REST04132,5,Fresh and delicious,28-03-2025 23.12,1
ORD202503004526,CUST123849,REST02630,4.6,Fresh and delicious,28-03-2025 23.13,0.8
ORD202503007924,CUST052579,REST05317,5,Loved it!,28-03-2025 23.14,1
ORD202503005271,CUST159054,REST06784,5,Great taste!,28-03-2025 22.15,1
ORD202503000699,CUST076871,REST15224,5,Excellent service,28-03-2025 23.15,1
ORD202503011152,CUST064391,REST04924,4.9,Super fast delivery,28-03-2025 23.15,0.95
ORD202503012887,CUST197214,REST08969,4.7,Great taste!,28-03-2025 23.18,0.85
ORD202503018658,CUST158084,REST19084,4,Good but can improve,28-03-2025 23.18,0.5
ORD202503007663,CUST143323,REST14193,4.7,Super fast delivery,28-03-2025 23.18,0.85
ORD202503014625,CUST171873,REST19197,4.4,Okay experience,28-03-2025 23.18,0.7
ORD202503016211,CUST184181,REST02342,4.9,Excellent service,28-03-2025 22.18,0.95
ORD202503021473,CUST154467,REST10577,5,Excellent service,28-03-2025 22.19,1
ORD202503023414,CUST107426,REST00148,5,Fresh and delicious,28-03-2025 23.19,1
ORD202503003739,CUST143064,REST03182,4.6,Super fast delivery,28-03-2025 23.19,0.8
ORD202503013849,CUST198555,REST12061,4.7,Great taste!,28-03-2025 22.20,0.85
ORD202503006946,CUST054778,REST17524,4,Okay experience,28-03-2025 22.21,0.5
ORD202503015374,CUST002037,REST18983,4.9,Excellent service,28-03-2025 22.24,0.95
ORD202503007771,CUST027838,REST06277,4.9,Great taste!,28-03-2025 23.28,0.95
ORD202503005717,CUST133974,REST15786,4.4,Okay experience,28-03-2025 23.28,0.7
ORD202503021311,CUST161451,REST03408,5,Fresh and delicious,28-03-2025 23.29,1
ORD202503011454,CUST013910,REST04633,5,Great taste!,28-03-2025 23.34,1
ORD202503003896,CUST151243,REST19243,4.4,Okay experience,28-03-2025 23.34,0.7
ORD202503015382,CUST082906,REST09661,4.7,Excellent service,28-03-2025 22.36,0.85
ORD202503017601,CUST189947,REST15695,4.7,Fresh and delicious,28-03-2025 23.36,0.85
ORD202503017867,CUST192739,REST13453,4.8,Great taste!,28-03-2025 23.37,0.9
ORD202503020523,CUST173392,REST13875,5,Excellent service,28-03-2025 22.38,1
ORD202503009788,CUST158786,REST09242,4.2,Could be hotter,28-03-2025 22.40,0.6
ORD202503000749,CUST192262,REST16203,4.3,Okay experience,28-03-2025 23.41,0.65
ORD202503013554,CUST041987,REST04966,4.8,Excellent service,28-03-2025 22.42,0.9
ORD202503022518,CUST048448,REST00632,5,Great taste!,28-03-2025 23.43,1
ORD202503022671,CUST046903,REST19622,4.7,Great taste!,28-03-2025 22.45,0.85
ORD202503004507,CUST173190,REST01890,4.9,Fresh and delicious,28-03-2025 22.45,0.95
ORD202503002852,CUST024486,REST09843,5,Fresh and delicious,28-03-2025 22.46,1
ORD202503006610,CUST088117,REST08866,4.8,Loved it!,28-03-2025 22.46,0.9
ORD202503010363,CUST134129,REST13361,4.6,Great taste!,28-03-2025 22.46,0.8
ORD202503023885,CUST198944,REST18448,4.9,Excellent service,28-03-2025 22.46,0.95
ORD202503013216,CUST063690,REST08244,5,Super fast delivery,28-03-2025 23.47,1
ORD202503009397,CUST030670,REST07362,5,Great taste!,28-03-2025 22.48,1
ORD202503022236,CUST091709,REST19726,4.8,Super fast delivery,28-03-2025 22.49,0.9
ORD202503005018,CUST129023,REST02953,5,Loved it!,28-03-2025 23.49,1
ORD202503023566,CUST056492,REST00466,5,Excellent service,28-03-2025 23.50,1
ORD202503005342,CUST009618,REST11140,5,Great taste!,28-03-2025 22.56,1
ORD202503023436,CUST021617,REST14526,5,Excellent service,28-03-2025 23.59,1
ORD202503006184,CUST096187,REST13470,5,Super fast delivery,28-03-2025 23.00,1
ORD202503024158,CUST068384,REST08204,5,Fresh and delicious,29-03-2025 0.01,1
ORD202503003260,CUST114355,REST19927,5,Super fast delivery,28-03-2025 23.03,1
ORD202503015260,CUST154225,REST11656,4.6,Loved it!,29-03-2025 0.04,0.8
ORD202503011716,CUST105068,REST04628,5,Great taste!,29-03-2025 0.05,1
ORD202503020913,CUST026681,REST04131,5,Super fast delivery,28-03-2025 23.06,1
ORD202503001290,CUST095687,REST13735,4.5,Excellent service,29-03-2025 0.07,0.75
ORD202503008291,CUST013445,REST08368,4.1,Good but can improve,28-03-2025 23.07,0.55
ORD202503017340,CUST100500,REST03646,4,Good but can improve,29-03-2025 0.09,0.5
ORD202503023499,CUST039328,REST03019,5,Excellent service,29-03-2025 0.10,1
ORD202503020834,CUST133315,REST10338,4.6,Fresh and delicious,28-03-2025 23.12,0.8
ORD202503003505,CUST085862,REST04243,4.8,Excellent service,29-03-2025 0.15,0.9
ORD202503002088,CUST143232,REST03265,5,Excellent service,28-03-2025 23.15,1
ORD202503010334,CUST039722,REST04308,4.1,Tasty but a bit late,28-03-2025 23.16,0.55
ORD202503006983,CUST059225,REST11429,5,Great taste!,29-03-2025 0.16,1
ORD202503000265,CUST012326,REST15806,4.3,Could be hotter,29-03-2025 0.17,0.65
ORD202503021301,CUST027967,REST11306,4.9,Fresh and delicious,28-03-2025 23.17,0.95
ORD202503011888,CUST126727,REST15553,4.9,Excellent service,28-03-2025 23.18,0.95
ORD202503001307,CUST119594,REST17639,4.8,Fresh and delicious,29-03-2025 0.19,0.9
ORD202503024234,CUST178534,REST12225,4.9,Loved it!,29-03-2025 0.20,0.95
ORD202503016641,CUST051661,REST08298,4,Okay experience,28-03-2025 23.20,0.5
ORD202503002851,CUST004303,REST13502,4.9,Great taste!,29-03-2025 0.20,0.95
ORD202503013062,CUST144700,REST08338,5,Loved it!,29-03-2025 0.23,1
ORD202503013205,CUST107963,REST01283,4.8,Excellent service,28-03-2025 23.24,0.9
ORD202503020693,CUST124587,REST06092,4.7,Excellent service,29-03-2025 0.25,0.85
ORD202503016915,CUST046455,REST19709,5,Super fast delivery,29-03-2025 0.26,1
ORD202503018712,CUST020876,REST12275,5,Fresh and delicious,29-03-2025 0.26,1
ORD202503007113,CUST149131,REST14630,5,Excellent service,28-03-2025 23.27,1
ORD202503003943,CUST165752,REST13120,5,Fresh and delicious,29-03-2025 0.28,1
ORD202503021751,CUST051887,REST09324,4.3,Good but can improve,29-03-2025 0.30,0.65
ORD202503008329,CUST135015,REST10886,4.6,Great taste!,29-03-2025 0.30,0.8
ORD202503022358,CUST121852,REST14627,5,Great taste!,28-03-2025 23.33,1
ORD202503001074,CUST116673,REST19809,4.8,Excellent service,29-03-2025 0.33,0.9
ORD202503015278,CUST079733,REST19670,5,Great taste!,29-03-2025 0.37,1
ORD202503001628,CUST074182,REST03742,4.8,Fresh and delicious,28-03-2025 23.37,0.9
ORD202503024005,CUST098008,REST08748,4.5,Super fast delivery,29-03-2025 0.37,0.75
ORD202503024306,CUST021211,REST06281,5,Super fast delivery,28-03-2025 23.37,1
ORD202503017649,CUST047872,REST00351,4.7,Loved it!,29-03-2025 0.38,0.85
ORD202503007862,CUST066903,REST07718,4.3,Good but can improve,28-03-2025 23.39,0.65
ORD202503020293,CUST130040,REST05763,4.7,Excellent service,28-03-2025 23.41,0.85
ORD202503015945,CUST039521,REST13165,4.2,Okay experience,28-03-2025 23.41,0.6
ORD202503018042,CUST017940,REST17815,5,Super fast delivery,28-03-2025 23.42,1
ORD202503005738,CUST031907,REST19573,5,Super fast delivery,28-03-2025 23.47,1
ORD202503003652,CUST034988,REST03342,4.5,Great taste!,28-03-2025 23.47,0.75
ORD202503018903,CUST055074,REST03739,5,Loved it!,29-03-2025 0.47,1
ORD202503008863,CUST038849,REST17771,5,Loved it!,29-03-2025 0.50,1
ORD202503018798,CUST139992,REST17810,4.5,Fresh and delicious,29-03-2025 0.50,0.75
ORD202503016051,CUST089184,REST08505,4.7,Super fast delivery,29-03-2025 0.51,0.85
ORD202503015857,CUST139995,REST07127,5,Fresh and delicious,28-03-2025 23.51,1
ORD202503001755,CUST017623,REST03001,5,Excellent service,29-03-2025 0.51,1
ORD202503010628,CUST073897,REST12177,4.7,Excellent service,28-03-2025 23.54,0.85
ORD202503013934,CUST151510,REST17904,5,Great taste!,28-03-2025 23.54,1
ORD202503008294,CUST153077,REST19293,5,Loved it!,29-03-2025 0.59,1
ORD202503019889,CUST141259,REST17869,5,Great taste!,29-03-2025 0.02,1
ORD202503004335,CUST119273,REST04346,4.8,Great taste!,29-03-2025 1.04,0.9
ORD202503017023,CUST133701,REST10052,5,Loved it!,29-03-2025 1.07,1
ORD202503013297,CUST029704,REST11038,4.3,Good but can improve,29-03-2025 1.09,0.65
ORD202503010147,CUST084379,REST10985,4.8,Great taste!,29-03-2025 0.10,0.9
ORD202503012743,CUST122224,REST00841,5,Loved it!,29-03-2025 1.10,1
ORD202503005994,CUST124416,REST02535,4.7,Super fast delivery,29-03-2025 0.12,0.85
ORD202503011950,CUST046425,REST12566,4.4,Tasty but a bit late,29-03-2025 1.12,0.7
ORD202503002095,CUST002062,REST12778,4.9,Excellent service,29-03-2025 1.14,0.95
ORD202503010114,CUST132877,REST13585,4.9,Fresh and delicious,29-03-2025 1.14,0.95
ORD202503008251,CUST140265,REST11705,4.8,Excellent service,29-03-2025 1.15,0.9
ORD202503002915,CUST181807,REST10606,4.7,Fresh and delicious,29-03-2025 1.16,0.85
ORD202503000613,CUST178210,REST15010,5,Fresh and delicious,29-03-2025 0.16,1
ORD202503023894,CUST134937,REST13724,4.6,Great taste!,29-03-2025 0.17,0.8
ORD202503012069,CUST194495,REST01595,4.8,Excellent service,29-03-2025 0.18,0.9
ORD202503000257,CUST084287,REST08365,4.6,Super fast delivery,29-03-2025 0.19,0.8
ORD202503016658,CUST011438,REST11770,4.9,Super fast delivery,29-03-2025 0.21,0.95
ORD202503006406,CUST071797,REST04050,4.7,Excellent service,29-03-2025 0.21,0.85
ORD202503023954,CUST064916,REST11746,4.9,Super fast delivery,29-03-2025 0.23,0.95
ORD202503009483,CUST036623,REST13965,4.9,Excellent service,29-03-2025 1.24,0.95
ORD202503007847,CUST135960,REST16952,4.8,Fresh and delicious,29-03-2025 0.25,0.9
ORD202503012197,CUST138759,REST19113,5,Excellent service,29-03-2025 1.26,1
ORD202503014889,CUST133488,REST00856,5,Great taste!,29-03-2025 1.27,1
ORD202503004963,CUST052785,REST12955,4.9,Super fast delivery,29-03-2025 0.27,0.95
ORD202503024852,CUST190168,REST00145,4.4,Tasty but a bit late,29-03-2025 0.29,0.7
ORD202503015701,CUST156131,REST05967,4.6,Super fast delivery,29-03-2025 1.29,0.8
ORD202503005769,CUST198488,REST09520,5,Super fast delivery,29-03-2025 1.30,1
ORD202503011142,CUST145382,REST11079,4,Satisfied overall,29-03-2025 0.30,0.5
ORD202503016694,CUST018109,REST02756,4.7,Great taste!,29-03-2025 1.33,0.85
ORD202503015021,CUST117887,REST02998,4.9,Excellent service,29-03-2025 1.33,0.95
ORD202503000491,CUST152153,REST19043,4.9,Excellent service,29-03-2025 1.34,0.95
ORD202503004695,CUST003015,REST13720,4.9,Super fast delivery,29-03-2025 1.34,0.95
ORD202503007948,CUST106700,REST06245,5,Fresh and delicious,29-03-2025 1.34,1
ORD202503015698,CUST096852,REST15802,4.8,Loved it!,29-03-2025 0.35,0.9
ORD202503018089,CUST105865,REST08910,4.8,Loved it!,29-03-2025 0.35,0.9
ORD202503002041,CUST175734,REST13328,5,Excellent service,29-03-2025 0.36,1
ORD202503009303,CUST113597,REST06572,4.2,Could be hotter,29-03-2025 0.36,0.6
ORD202503024259,CUST139650,REST09576,4.3,Good but can improve,29-03-2025 1.37,0.65
ORD202503024565,CUST004890,REST17265,4.9,Great taste!,29-03-2025 1.37,0.95
ORD202503007423,CUST073638,REST13493,5,Fresh and delicious,29-03-2025 1.39,1
ORD202503000829,CUST182136,REST00211,4.7,Excellent service,29-03-2025 1.39,0.85
ORD202503004746,CUST061719,REST19394,4.4,Okay experience,29-03-2025 0.41,0.7
ORD202503011548,CUST115445,REST09138,5,Great taste!,29-03-2025 1.41,1
ORD202503000117,CUST147828,REST18106,5,Loved it!,29-03-2025 1.41,1
ORD202503023782,CUST032623,REST19742,4.9,Super fast delivery,29-03-2025 1.42,0.95
ORD202503002447,CUST092346,REST00592,4.7,Fresh and delicious,29-03-2025 1.42,0.85
ORD202503006496,CUST008378,REST02275,4.8,Super fast delivery,29-03-2025 0.44,0.9
ORD202503023454,CUST117674,REST07416,5,Excellent service,29-03-2025 1.44,1
ORD202503009729,CUST136795,REST06966,4.6,Excellent service,29-03-2025 0.44,0.8
ORD202503024412,CUST128301,REST09487,5,Excellent service,29-03-2025 0.45,1
ORD202503015223,CUST016806,REST00839,4.8,Great taste!,29-03-2025 1.45,0.9
ORD202503011920,CUST130063,REST10208,4.9,Super fast delivery,29-03-2025 0.46,0.95
ORD202503004263,CUST120928,REST03635,5,Excellent service,29-03-2025 1.46,1
ORD202503024280,CUST197910,REST09305,4.3,Tasty but a bit late,29-03-2025 0.47,0.65
ORD202503012936,CUST196142,REST19213,5,Excellent service,29-03-2025 1.47,1
ORD202503010098,CUST190938,REST15297,4.9,Fresh and delicious,29-03-2025 0.50,0.95
ORD202503000456,CUST083726,REST15576,4.6,Fresh and delicious,29-03-2025 1.51,0.8
ORD202503016783,CUST039204,REST13779,5,Excellent service,29-03-2025 0.52,1
ORD202503003431,CUST191558,REST01677,5,Fresh and delicious,29-03-2025 0.54,1
ORD202503014424,CUST058070,REST13088,4.4,Good but can improve,29-03-2025 1.56,0.7
ORD202503005674,CUST102544,REST05505,5,Fresh and delicious,29-03-2025 1.57,1
ORD202503011867,CUST155732,REST17311,5,Great taste!,29-03-2025 1.57,1
ORD202503010724,CUST006643,REST03701,4.4,Okay experience,29-03-2025 0.58,0.7
ORD202503006544,CUST006064,REST01355,4.8,Super fast delivery,29-03-2025 1.58,0.9
ORD202503019164,CUST138029,REST18730,4.3,Okay experience,29-03-2025 0.58,0.65
ORD202503021698,CUST032402,REST02673,5,Fresh and delicious,29-03-2025 1.59,1
ORD202503001130,CUST035879,REST02282,5,Super fast delivery,29-03-2025 14.00,1
ORD202503003697,CUST060546,REST08757,4.9,Excellent service,29-03-2025 15.01,0.95
ORD202503001434,CUST074162,REST16529,5,Loved it!,29-03-2025 15.01,1
ORD202503007133,CUST076970,REST16768,5,Excellent service,29-03-2025 15.02,1
ORD202503009796,CUST135288,REST00333,4.8,Fresh and delicious,29-03-2025 15.02,0.9
ORD202503009594,CUST010736,REST09905,4.4,Tasty but a bit late,29-03-2025 15.02,0.7
ORD202503004436,CUST117231,REST12848,4.8,Great taste!,29-03-2025 15.04,0.9
ORD202503011456,CUST111097,REST19821,4.9,Super fast delivery,29-03-2025 15.06,0.95
ORD202503010416,CUST130814,REST07127,4.8,Super fast delivery,29-03-2025 14.08,0.9
ORD202503011784,CUST005296,REST12987,4.4,Satisfied overall,29-03-2025 15.12,0.7
ORD202503002011,CUST010133,REST03785,5,Excellent service,29-03-2025 15.13,1
ORD202503022924,CUST117248,REST10141,4.7,Loved it!,29-03-2025 14.14,0.85
ORD202503008368,CUST006475,REST19401,4.6,Great taste!,29-03-2025 15.18,0.8
ORD202503020847,CUST003733,REST18021,4.2,Good but can improve,29-03-2025 15.25,0.6
ORD202503012445,CUST149768,REST07674,4.7,Super fast delivery,29-03-2025 14.27,0.85
ORD202503011707,CUST015984,REST17294,4.5,Fresh and delicious,29-03-2025 14.27,0.75
ORD202503019171,CUST025993,REST16518,4.8,Super fast delivery,29-03-2025 15.27,0.9
ORD202503020467,CUST116451,REST08244,5,Loved it!,29-03-2025 14.29,1
ORD202503006539,CUST070865,REST07770,4.5,Great taste!,29-03-2025 15.30,0.75
ORD202503009896,CUST113569,REST15261,4.9,Fresh and delicious,29-03-2025 15.30,0.95
ORD202503024068,CUST137262,REST10434,4.5,Great taste!,29-03-2025 14.30,0.75
ORD202503007947,CUST012345,REST11487,4.7,Super fast delivery,29-03-2025 15.33,0.85
ORD202503015778,CUST124074,REST18806,5,Loved it!,29-03-2025 15.37,1
ORD202503018179,CUST148791,REST04381,5,Loved it!,29-03-2025 14.38,1
ORD202503020992,CUST111761,REST07249,4.9,Excellent service,29-03-2025 14.39,0.95
ORD202503000755,CUST169564,REST12896,5,Great taste!,29-03-2025 15.39,1
ORD202503006528,CUST136600,REST04109,4.3,Could be hotter,29-03-2025 15.39,0.65
ORD202503008405,CUST001205,REST03394,5,Super fast delivery,29-03-2025 14.41,1
ORD202503001370,CUST027998,REST03916,5,Fresh and delicious,29-03-2025 14.42,1
ORD202503016252,CUST107897,REST01092,4.9,Great taste!,29-03-2025 14.46,0.95
ORD202503014139,CUST170637,REST03144,4.6,Super fast delivery,29-03-2025 15.46,0.8
ORD202503020150,CUST004968,REST11695,4.4,Satisfied overall,29-03-2025 15.48,0.7
ORD202503006728,CUST063621,REST19126,4.8,Super fast delivery,29-03-2025 14.48,0.9
ORD202503000952,CUST127984,REST04668,4.7,Fresh and delicious,29-03-2025 15.49,0.85
ORD202503021830,CUST040628,REST19571,5,Great taste!,29-03-2025 15.50,1
ORD202503005126,CUST140531,REST14797,4.3,Could be hotter,29-03-2025 15.50,0.65
ORD202503024083,CUST016370,REST05629,4.2,Satisfied overall,29-03-2025 14.53,0.6
ORD202503014189,CUST046640,REST11389,5,Super fast delivery,29-03-2025 15.54,1
ORD202503002332,CUST131360,REST09811,5,Fresh and delicious,29-03-2025 15.54,1
ORD202503022999,CUST063825,REST03541,4.6,Loved it!,29-03-2025 14.56,0.8
ORD202503024392,CUST007980,REST10763,5,Excellent service,29-03-2025 15.56,1
ORD202503016743,CUST026037,REST14700,5,Super fast delivery,29-03-2025 15.57,1
ORD202503012316,CUST095487,REST14389,4.8,Loved it!,29-03-2025 15.57,0.9
ORD202503021874,CUST001213,REST06973,4.6,Fresh and delicious,29-03-2025 14.58,0.8
ORD202503003361,CUST095927,REST15778,5,Fresh and delicious,29-03-2025 15.58,1
ORD202503018302,CUST160649,REST05872,4.7,Excellent service,29-03-2025 15.59,0.85
ORD202503019069,CUST008544,REST13112,3.7,Okay experience,29-03-2025 16.00,0.35
ORD202503001101,CUST103019,REST18292,5,Fresh and delicious,29-03-2025 15.00,1
ORD202503013599,CUST019623,REST16242,4.6,Great taste!,29-03-2025 15.02,0.8
ORD202503015018,CUST113200,REST11862,4.1,Could be hotter,29-03-2025 16.04,0.55
ORD202503020812,CUST165074,REST06867,5,Fresh and delicious,29-03-2025 15.04,1
ORD202503017912,CUST101712,REST02952,4.7,Excellent service,29-03-2025 16.05,0.85
ORD202503021707,CUST181835,REST07618,4.3,Good but can improve,29-03-2025 15.06,0.65
ORD202503022616,CUST058676,REST09368,4.7,Excellent service,29-03-2025 16.08,0.85
ORD202503021773,CUST110868,REST13706,4.2,Okay experience,29-03-2025 16.11,0.6
ORD202503013951,CUST097298,REST11593,4.7,Loved it!,29-03-2025 15.11,0.85
ORD202503012217,CUST043352,REST16072,5,Super fast delivery,29-03-2025 16.15,1
ORD202503015247,CUST025000,REST05421,5,Super fast delivery,29-03-2025 15.16,1
ORD202503023625,CUST168644,REST12894,4.8,Super fast delivery,29-03-2025 15.17,0.9
ORD202503001135,CUST020277,REST07417,4.6,Super fast delivery,29-03-2025 15.17,0.8
ORD202503015494,CUST109791,REST15934,5,Super fast delivery,29-03-2025 16.18,1
ORD202503010381,CUST101961,REST05482,4.7,Great taste!,29-03-2025 15.18,0.85
ORD202503013877,CUST195484,REST04796,4.7,Fresh and delicious,29-03-2025 15.20,0.85
ORD202503008199,CUST155108,REST17821,4.4,Okay experience,29-03-2025 15.20,0.7
ORD202503006545,CUST176914,REST18392,4.8,Great taste!,29-03-2025 15.22,0.9
ORD202503021735,CUST009657,REST08629,4.3,Satisfied overall,29-03-2025 15.25,0.65
ORD202503022233,CUST194500,REST15376,4.9,Excellent service,29-03-2025 16.29,0.95
ORD202503012012,CUST010650,REST17667,4.9,Super fast delivery,29-03-2025 15.30,0.95
ORD202503010841,CUST102047,REST09481,3.9,Could be hotter,29-03-2025 16.32,0.45
ORD202503024643,CUST118145,REST07727,4.6,Loved it!,29-03-2025 15.32,0.8
ORD202503015988,CUST191561,REST19468,4.5,Excellent service,29-03-2025 16.33,0.75
ORD202503008601,CUST084243,REST03891,5,Excellent service,29-03-2025 15.34,1
ORD202503021210,CUST002820,REST18112,4.7,Excellent service,29-03-2025 15.35,0.85
ORD202503009864,CUST065549,REST11747,4.9,Loved it!,29-03-2025 16.38,0.95
ORD202503022745,CUST135467,REST17832,4.8,Excellent service,29-03-2025 15.39,0.9
ORD202503005736,CUST111249,REST10188,5,Loved it!,29-03-2025 16.39,1
ORD202503013645,CUST115150,REST17018,4.9,Fresh and delicious,29-03-2025 15.43,0.95
ORD202503000032,CUST164275,REST00174,5,Great taste!,29-03-2025 15.43,1
ORD202503019617,CUST038459,REST04539,4.9,Great taste!,29-03-2025 16.44,0.95
ORD202503008685,CUST045201,REST19599,4.9,Loved it!,29-03-2025 15.48,0.95
ORD202503008495,CUST009052,REST17116,5,Fresh and delicious,29-03-2025 15.48,1
ORD202503002348,CUST166729,REST19985,5,Super fast delivery,29-03-2025 16.50,1
ORD202503022459,CUST123509,REST15062,5,Excellent service,29-03-2025 16.51,1
ORD202503012162,CUST097790,REST04624,5,Loved it!,29-03-2025 15.51,1
ORD202503005578,CUST137742,REST15890,5,Fresh and delicious,29-03-2025 15.51,1
ORD202503006329,CUST145578,REST00396,4.1,Good but can improve,29-03-2025 16.54,0.55
